author_id	name
12885	Emmuska Orczy
12886	Mildred A. Wirt
12887	Russell H. Tandy
12888	Allen Mandelbaum
12889	Diane M Stortz
12890	Nancy Lee Teaff M.D.
12891	Kim Wright Wiley
12892	Downing
12893	Chuck Slack
12894	Carla Jablonski
12895	Donald M. Silver
12896	Patricia J. Wynne
12897	Patricia J. Wyn
12898	Ludwig  Bemelmans
12899	Jesse Younger
12900	Aurelius Battaglia
12901	Jennifer Dewey
12902	Read
12903	Vincent Andriani
12904	Henrik Drescher
12905	Robert Loren Fleming
12906	Ken Kimmelman
12907	Elspeth Murphy
12908	Jane E. Nelson
12909	John Walsh
12910	Jonathan Frakes
12911	Nancy L. Mace
12912	Peter V. Rabins
12913	Terence; Crider
12914	Bill; Lee
12915	Wendi; Schumacher
12916	Ail
12917	Lazaris
12918	Gregory McDonald
12919	John Hollander
12920	Nancy Fairbanks
12921	Andrew Carroll
12922	Robert Kimmel Smith
12923	George Sullivan
12924	Emma Gelders Sterne
12925	Alton Raible
12926	Richard Skinner
12927	Jason Moss
12928	Jeffrey Kottler
12929	Anton Chaitkin
12930	E .M. Delafield
12931	E. M. Delafield
12932	Arthur Watts
12933	Mary Borden
12934	Sharyn Mccrumb
12935	Elizabeth Foxwell
12936	Hamilton Crane
12937	Lee Charles Kelley
12938	Frank Ferrell
12939	Janet Ferrell
12940	Edward Wakin
12941	Joan Embery
12942	Steven H Silver
12943	Gene Stratton Porter
12944	Lori Marie Carlson
12945	M. C. Beaton
12946	Carol Anne O'Marie
12947	Gary Trudeau
12948	Donald Carrick
12949	Lebbeus Woods
12950	Doreen Tovey
12951	Jaqueline King
12952	Robert Ellsberg
12953	Ruth Teichroeb
12954	Julie Nixon Eisenhower
12955	Lori Copeland
12956	Patricia Windsor
12957	Norma Mazer
12958	Herbert Fensterheim Ph.D.
12959	Jean Baer
12960	Deborah Donnelly
12961	S. Gross
12962	Dorie Byers
12963	Edward Ball
12964	Laura Pedersen
12965	Judith Fein
12966	Eastman Kodak Company
12967	Phyllis Rose
12968	Jean Wickstrom Liles
12969	Lisa A. Hooper
12970	Richard Lockridge
12971	Frances Lockridge
12972	Francess Lin Lantz
12973	Tip O'Neill
12974	Manuel J. Smith
12975	Dick King-Smith
12976	Kate Douglas Wiggin
12977	Deborah G. Felder
12978	B. B. Hiller
12979	Stephen Krensky
12980	F. M. Cornford
12981	Jack Shepherd
12982	Thomas Nelson Publishers
12983	Ann McGovern
12984	Hilary Knight
12985	William Stevenson
12986	Charlotte Elkins
12987	Kenneth Giles
12988	A. A. Fair
12989	Laurel Robertson
12990	David Wallechinsky
12991	Frances Burnett
12992	Julie Harris
12993	Farley Mowat
12994	Chuck Yeager
12995	Charles Leerhsen
12996	Claire Tomalin
12997	Amanda Brown
12998	Peter Sis
12999	Kathryn Kenny
13000	Susan Feldmann
13001	Charles E. Funk
13002	Stewart Cowley
13003	Susi Adams
13004	Mark Saltzman
13005	Douglas J. Rumford
13006	Bill Hinds
13007	Sidonie­Gabrielle Colette
13008	Je
13009	Boris Pasternak
13010	Iris Rainer Dart
13011	Christopher Sykes
13012	John R. Neill
13013	Sister Carol Anne O'Marie
13014	Jackie French Koller
13015	Judith Mitchell
13016	Mary Rodgers
13017	Harold S. Kushner
13018	Susan Allen Toth
13019	Mignon Good Eberhart
13020	Judith Thurman
13021	Dorothy Law Nolte Ph.D.
13022	Rachel Harris L.C.S.W.  Ph
13023	JosephineTey
13024	Joshua Reynolds
13025	Pat Rogers
13026	Elizabeth Forsythe Hailey
13027	Jim Lovell
13028	Barbara Bush
13029	Paul Greengrass
13030	Clement C. Moore
13031	Robin (&amp; Anne McCaffrey) Wood
13032	William Sale Jr
13033	Thomas T. Noguchi
13034	Joseph DiMona
13035	Leslie O'Kane
13036	W. Fezler
13037	A. J. Russell
13038	Don H Polston
13039	Michael Mitton
13040	Joel Martin
13041	Michael Lowerbein
13042	Mikel Vause
13043	Peggy Fleming
13044	Bert Stern
13045	Helen Eustis
13046	John Shelby Spong
13047	Brian Wilson
13048	Todd Gold
13049	Mother Teresa
13050	Deborah Woodworth
13051	Louis Jambor
13052	Sansan
13053	Nicola De Pulford
13054	Hugh Fleetwood
13055	Deborah Raney
13056	Arthur Lyons
13057	Marcello Truzzi
13058	Joe Jackson
13059	William Burke Jr.
13060	Gerald Durrell
13061	Ralph Thompson
13062	Stewart Farrar
13063	Anthony Louis
13064	Ruth V. Ward
13065	Ellen Cooney
13066	Liz Jarrett
13067	John Louis Anderson
13068	Bob Puhala
13069	Sally S. Wright
13070	W. Allen Werneken
13071	Harold S Kushner
13072	John Jay Osborn Jr
13073	Christopher Phillips
13074	Willa Sibert Cather
13075	Jennifer Lee
13076	Ann Howard Creel
13077	Christopher D. Hudson
13078	Veronica McBride
13079	Christine Tripp
13080	Joe Fellegy
13081	Marie Evans
13082	Ann Shakeshaft
13083	Martha Vanceburg
13084	Mary Murray DeLaney
13085	Jay Jennings
13086	Ashleigh Bryce Clayton
13087	Howard Mohr
13088	John D. Seymour
13089	Geoff Dyer
13090	Hazelden Publishing
13091	Jesse Ventura
13092	Douglas Brinkley
13093	Ming-Dao Deng
13094	Ben Starnes
13095	Myron Miller
13096	Rosemary Daniell
13097	Steve Gannon
13098	Valerie W. Wesley
13099	Kathleen Barret
13100	Tamela Hancock Murray
13101	Linda Lyle
13102	Christine Lynxwil
13103	Darwin Porter
13104	Danforth Prince
13105	Erri De Luca
13106	Tony Potter
13107	Mattie J. T. Stepanek
13108	Anton Myrer
13109	Richard W. Chilson
13110	Julian
13111	Sandra Gulland
13112	Deborah Chiel
13113	Jill Shalvis
13114	Gerald Malcolm Durrell
13115	Carter
13116	Matthew Strebe
13117	Charles Perkins
13118	Lisa Donald
13119	Raymond Barnett
13120	Aleksandr Isaevich Solzhenitsyn
13121	Thomas P. Whitney
13122	Michelle M. Sagara
13123	Bart Davis
13124	Irving
13125	Matthew Mead
13126	Irwin Shaw
13127	Robert Heinlein
13128	Stanley Kubrick
13129	Beryl Markham
13130	Mary S. Lovell
13131	Rigoberta Menchú
13132	Elisabeth Burgos-Debray
13133	Ann Wrigh
13134	Anne Raeff
13135	Marina Picasso
13136	Zelig Pliskin
13137	Kate Walbert
13138	Dina Temple-Raston
13139	John Dean
13140	Susannah Heschel
13141	Mark Epstein
13142	Betsy Reed
13143	Katha Pollitt
13144	Nathaniel  Philbrick
13145	Louis De Bernières
13146	Stephen Lang
13147	Isobel Murray
13148	Library Of America
13149	Chiang Yee
13150	James T. Farrell
13151	Mike Tidwell
13152	Maureen Dean
13153	Michael Emmerich
13154	W. Ralph Eubanks
13155	John McAfee
13156	Geoffrey Giuliano
13157	Brenda Giuliano
13158	Abbas Milani
13159	Dawn Turner Trice
13160	Hortense Calisher
13161	Daniel Gerroll
13162	Dawn Powell
13163	Grace Paley
13164	Katherine Towler
13165	Michelle Passoff
13166	Epicurus
13167	Dean R. Spitzer Ph.D.
13168	Patricia Foster
13169	Pauli Murray
13170	Milton Steinberg
13171	G. A. McKevett
13172	James M. Citrin
13173	Richard Smith
13174	Sarah Strohmeyer
13175	T. L. Gray
13176	Anna Davis
13177	Geralyn Dawson
13178	Scott Gray
13179	Susan Andersen
13180	Dennis Boutsikaris
13181	Linda Markowiak
13182	Campbell
13183	Claudia Bishop
13184	Kathleen Taylor
13185	Trish Jensen
13186	Mary Burton
13187	Rebecca Price Janney
13188	Kathleen Webb
13189	Jennifer Drew
13190	Barbara Dunlop
13191	Alex Matthews
13192	Wensley Clarkson
13193	William Flanagan
13194	Aphrodite Jones
13195	James Neff
13196	Winn
13197	Maggie Simpson
13198	Eileen Fulton
13199	Katherine Deauxville
13200	Ruth Ryan Langan
13201	Mariann
13202	Sandy Steen
13203	Joan Kilby
13204	Jane Graves
13205	Sheryl Lynn
13206	Jean Barrett
13207	Ann Voss Peterson
13208	Kathleen O'Brien
13209	Patricia Potter
13210	Coerte V. W. Felske
13211	Gini Hartzmark
13212	Iris Ranier Dart
13213	Darlene Gardner
13214	Dawn Atkins
13215	Lori Wilde
13216	Susan Rogers Cooper
13217	W. Warren Wagar
13218	Charles Lilly
13219	Melissa Lowell
13220	Mel Gilden
13221	Darren Star
13222	K. T. Smith
13223	Norma Johnston
13224	L. P. Hartley
13225	J. Donald Crowley
13226	L. R. Wright
13227	Laurie Colwin
13228	Margot Zemach
13229	Voltaire
13230	Mona Simpson
13231	Donald M. Epstein
13232	Nathaniel Altman
13233	George Dawson
13234	Richard Glaubman
13235	Suzanne Falter-Barns
13236	Betty J. Kovacs
13237	Sifu Judith Sherven
13238	Jim Sniechowski
13239	Nancy Dunnan
13240	Mitchell Pacelle
13241	Dan Cashman
13242	Donald E. DeKieffer
13243	Kate Solisti-Mattelon
13244	Patrice Mattelon
13245	Sandra Burr
13246	Daniel D. Pearlman
13247	Paula R. Pearlman
13248	Mark H. McCormack
13249	Richard A.
13250	M.D. Evans
13251	Richard A. Evans M.D.
13252	Paul E. Morin
13253	Horst Rechelbacher
13254	Jennifer Moses
13255	Anna Johnson
13256	Abigail Van Buren
13257	Martin Prechtel
13258	Mira Kamdar
13259	Danny Fields
13260	Kristin Sheldon
13261	Adrienne Eisen
13262	Caroline Harvey
13263	Patricia J. Crane; Ph.D.
13264	Kenny Rose Butts
13265	Vladimir Chernozemsky
13266	Carolyn Porter
13267	Patti G. Fields
13268	Adelheid Ohlig
13269	Engelhard
13270	D. J. Brown
13271	Lorena McCourtney
13272	Meg Tilly
13273	Bonnie Burnard
13274	Jerry J. Pollock
13275	Trudy Baker
13276	Rachel Jones
13277	Laura Cunningham
13278	Richard Hewitt
13279	Barbara Finn Hewitt
13280	William Stuart Long
13281	Barry Yourgrau
13282	Josef Skvorecky
13283	Bruce R. Olson
13284	Norah Robinson Lofts
13285	Carole L. Glickfeld
13286	Laurel Doud
13287	Robert Donald Spector
13288	Carol Hill
13289	Natalya Reshetovskaya
13290	G. S. Fraser
13291	Arthur Roth
13292	J. J. Graham
13293	Anatol Rapoport
13294	Harry Wu
13295	George Vecsey
13296	Ann Radcliffe
13297	Bonamy Dobrï¿1/2e
13298	Terry Castle
13299	Horace Walpole
13300	Connie Brockway
13301	Alexandra Blackstone
13302	Michelle Brandon
13303	Anna DeForest
13304	Jessica Douglass
13305	Patricia Pellicane
13306	Elizabeth Chadwick
13307	Kathleen Harrington
13308	Gwen Cleary
13309	Donna Stephens
13310	Dinah McCall
13311	Jodi Thomas
13312	Kathleen Kane
13313	Frederick D. Huebner
13314	Jacey Ford
13315	Ana Leigh
13316	Meryl Sawyer
13317	Jeanette Baker
13318	Roxanne St. Claire
13319	Erickson
13320	Taylor Smith
13321	JIM DAVIS
13322	Bill Pronzini
13323	Obrien
13324	Taylor Janelle
13325	Wilma S. Ross
13326	S. Black
13327	Christiane Heggan
13328	Carson Mccullers
13329	Gloria Anzaldua
13330	Mary Ann Mason
13331	Jessie Lee Brown Foveaux
13332	Victor Martinez
13333	James Hilton
13334	James And Chris Collier
13335	Paul Laurence Dunbar
13336	Susie Bright
13337	Mary Taylor Simeti
13338	Kenneth Krauss
13339	Laurie Graff
13340	Carla Wills-Brandon
13341	Heidi Julavits
13342	Shirley Conran
13343	Michael Scholz-Hansel
13344	Denise-P Cogny
13345	Alfred De Musset
13346	Anne Ubersfeld
13347	Daniel Mesguich
13348	Stendhal
13349	Michel Crouzet
13350	Jean De La Fontaine
13351	Rosa Regas
13352	Pierre Choderlos De Laclos
13353	Douglas Parmée
13354	David Co
13355	Joseph Sheridan Le Fanu
13356	Juan Marse
13357	Nick Caistor
13358	Joan Hickson
13359	Jean-François Revel
13360	Guido Waldman
13361	KESSEL
13362	Minne
13363	Claude Croisetière
13364	France Leduc
13365	Robert J. Ray
13366	Bill Roorbach
13367	Natasha Wimm
13368	Caroline Sharp
13369	Josip Novakovich
13370	Louis D. Rubin
13371	Sheena Gillespie
13372	Robert Singleton
13373	Robert Becker
13374	H. W. Fowler
13375	Sir Ernest Gowers
13376	James N. Frey
13377	Constance Hale
13378	Julie Checkoway
13379	Chicago Editorial Staff
13380	Rick DeMarinis
13381	Evan Marshall
13382	Carol Cartaino
13383	Sheila Bender
13384	Carol Bly
13385	Charles T. Brusaw
13386	Michael Bugeja
13387	Alan Lee
13388	Helen Lane
13389	Michael Turner
13390	Chris Ware
13391	Stanley Wells
13392	Ga
13393	Daphne Phelps
13394	Denis Mack Smith
13395	Charles Powers
13396	Christina Pribicevic-Zoric
13397	Michael Palin
13398	Charles Palliser
13399	Peter Nadas
13400	Adrienne Dixon
13401	Russell Hoban
13402	Ismail Kadare
13403	Danilo Kis
13404	Gary Krist
13405	Marc McCutcheon
13406	Neil; Carlson
13407	K. C. (editor) - Intro By Clive Bar
13408	Colleen Dora
13409	Malcolm
13410	Grace F. Edwards
13411	Kathy Acker
13412	Jonathan Carroll
13413	Ellen Akins
13414	Kathleen Alcal
13415	Antonio Lobo Antunes
13416	R. F. Laird
13417	Ronald Wright
13418	Ron Chernow
13419	David Hackett Fischer
13420	Amir D. Aczel
13421	George Reese
13422	James Goodwill
13423	Robert Eckstein
13424	J. Steven Perry
13425	O'Reilly Authors
13426	Sherry Yard
13427	Judith Kolberg
13428	Kathleen Nadeau
13429	Michele Novotni PhD
13430	Randy Petersen
13431	Matthew Restall
13432	Leonard C. Lewin
13433	Victor Navasky
13434	Laurence G. Boldt
13435	Gavin Menzies
13436	Frederick Taylor
13437	Patrick K. O'Donnell
13438	Hugh Thomson
13439	Robert M. Sapolsky
13440	Elaine Pagels
13441	Karen Elizabeth Gordon
13442	Ilan Stavans
13443	John Coyne
13444	Joni Seager
13445	Daniel G. Amen
13446	Edward M. Hallowell
13447	John J. Ratey
13448	Jonathan Halverstadt
13449	Daniel Amen
13450	Richard Bandler
13451	Peggy Ramundo
13452	Gabor Mate
13453	Kathleen G. Nadeu
13454	Lynn Weiss
13455	Margaret Weiss
13456	Lily Trokenberg Hechtman
13457	Gabrielle
13458	Sari Solden
13459	Lisa Lipkin
13460	Peter Jaksa
13461	Senator Paul Wellstone
13462	Sue Boggio
13463	Mare Pearl
13464	Scott Westerfeld
13465	Manuel Komrof
13466	Ronald Wilks
13467	Lisa Sandlin
13468	Constance Urdang
13469	Linda Jaivin
13470	Susan Kay
13471	Christoph Ransmayr
13472	Jerry Johnston
13473	Gwen Macsai
13474	Patricia L Garfield
13475	Bharati Mukherjee
13476	Steven Phillips
13477	Jean Auel
13478	Nan Mccarthy
13479	Carol Saline
13480	Sharon J. Wohlmuth
13481	Ken Kaiser
13482	David Fisher
13483	Zachary Lazar
13484	Bathroom Readers' Institute
13485	Don Wade
13486	Nancy Lopez
13487	Editors Of Don't Sweat Press
13488	Victoria Houston
13489	Brenda Brown
13490	Louis S. Schafer
13491	Elise Chanowitz
13492	Walter Gretzky
13493	Mark Burnett
13494	Martin Dugard
13495	Alison Gold
13496	The Bathroom Readers' Hysterical Society
13497	Arlana Anderson-Hale
13498	Robin Bovey
13499	Ewa Pluciennik
13500	Chris C. Fisher
13501	John Acorn
13502	Gary Ross
13503	Peter Greenberg
13504	Hal Leonard Corp.
13505	D. V. Glass
13506	Michael Ledwidge
13507	Holden Scott
13508	Eugene Izzi
13509	Jim Toomey
13510	Jake Vest
13511	Michelle Berriedale-Johnson
13512	Bill Amend
13513	Keith Faulkner
13514	Amanda O'Neill
13515	Bob Keeshan
13516	Dennis Lee
13517	Michael Kusugak
13518	Vladyana Krykorka
13519	Helene Desputeaux
13520	William Wegman
13521	Molly Coxe
13522	Joan Steiner
13523	Clement Hurd
13524	E. Nesbit
13525	H. R. Millar
13526	Suzanne Duranceau
13527	Philippe Sollers
13528	Christine Nöstlinger
13529	Claire Le Grand
13530	Pascale De Bourgoing
13531	Pearl Buck
13532	Lygia Fagundes Telles
13533	Pierre Assouline
13534	Laure Guille-Bataillon
13535	Joseph Kessel
13536	Ian MacEwan
13537	Kenzaburo Oé
13538	Marc Mécréant
13539	She Lao
13540	Romain Gary
13541	Jonquet
13542	Champion/Jeanne
13543	Jacques Charon
13544	Claire Etcherelli
13545	Niall Griffiths
13546	Alain Defossé
13547	Victor Del Litto
13548	Navarre
13549	Jacques Higelin
13550	Alexandra Cade
13551	Nicolas Rey
13552	Nicolas Bouvier
13553	Vladimir Vladimirovich Nabokov
13554	Donald Harper
13555	Jean-
13556	Agueev M
13557	Darren Aronofsky
13558	Guillaume Apollinaire
13559	Danièle Roth
13560	Perros Georges
13561	Henri Vincenot
13562	Pierre Corneille
13563	Alain Couprie
13564	François Dagognet
13565	John D. Barow
13566	Christophe André
13567	Alina Reyes
13568	Michel Serres
13569	Michèle Albaret-Maatsch
13570	Agota Kristof
13571	Théophile Gautier
13572	Choderlos De Laclos
13573	Jorge Semprun
13574	Hans-Ulrich Lindken
13575	Elisabeth Badinter
13576	Camille Laurens
13577	Albert Cohen
13578	Chi Li
13579	Angel Pino
13580	Shao Baoqing
13581	Jean-Marie Gustave Le Clézio
13582	Breton
13583	Giorgio Colli
13584	Mazzino Montinar
13585	Jean-Philippe Toussaint
13586	Toshihiko Izutsu
13587	Jacques Bouveresse
13588	Reeves Hubert
13589	Pierre Levy
13590	Bruno Latour
13591	Delmas-Marty Mireill
13592	Jean-Pierre Olié
13593	J.-D. Nasio
13594	Sherry Turkle
13595	Anne Ancelin Schützenberger
13596	Georges Perros
13597	Marc Sautet
13598	Lys Flowerday
13599	Denis Diderot
13600	Louis Calaferte
13601	Marie Darrieussecq
13602	Jacques Aubert
13603	Ludmila
13604	Franck Dan
13605	Lydie Salvayre
13606	Michel Granger
13607	Sophie Rochefor
13608	Marie De Hennezel
13609	Alfred Jarry
13610	Françoise Rey
13611	Lovecraft
13612	Charles Juliet
13613	Michel Quint
13614	Clement
13615	François-René De Chateaubriand
13616	Pirsig
13617	Annie François
13618	Alfred Döblin
13619	Pierre Mac Orlan
13620	Renée Villoteau (traduit De L'anglai
13621	Anne Colin Du Terrail
13622	Michel Onfray
13623	Lodge
13624	Shan Sa
13625	Maurice Rambaud
13626	Leïla Sebbar
13627	Alice Ferney
13628	T Chevalier
13629	Pierre Péju
13630	Marie Nimier
13631	Alain Duchesne
13632	Thierry Leguay
13633	Bahiyyih Nakhjavani
13634	Bober R
13635	Christine Le Boeuf
13636	Raymond Jean
13637	Jean-Pierre Gérault
13638	Alain Pierrot
13639	Dominique Bona
13640	Luc Lang
13641	Larry Collins
13642	Maxence Fermine
13643	Pascal Bonafoux
13644	Pancol
13645	Olivier Rolin
13646	Hubert Mingarelli
13647	Tonino Bénacquista
13648	François Cheng
13649	Danièle Valin
13650	P. Peju
13651	Michael-Anne Johns
13652	Donna; Donna Unangst Unangst
13653	Bob Feldgus (Design)
13654	Michael S. Teitelbaum
13655	Gerald Leinwand
13656	Ruth F. Boorstin
13657	Arthur Waldhorn
13658	Elaine Bergstrom
13659	Denny Sargent
13660	Carin Rafferty
13661	Dina R. Jewell
13662	Edythe Draper
13663	Ben Carson  M.D.
13664	Sellers
13665	Beverly Byrne
13666	Winifred Elze
13667	Phil Hale
13668	Carol Ellis
13669	S.E. Hinton
13670	T. S. Rue
13671	Mary Lou Podlasiak
13672	Monica Strauss
13673	Richard Roeper
13674	Friedrich Kur
13675	Traugott König
13676	John Von Neumann
13677	Dietrich Dörner
13678	Carl Seelig
13679	Fritz Se
13680	John Lloyd
13681	Sven Böttcher
13682	Carl Weissner
13683	Heinrich Mann
13684	Ian Stewart
13685	Jack Cohen
13686	Herbert G. Wells
13687	Brian W. Aldiss
13688	Alexander Solschenizyn
13689	Anna Peturnig
13690	Ernst Walter
13691	Pierre S. De Laplace
13692	R. Von Mises
13693	Walter M. Miller
13694	Carl Amery
13695	Jürgen Saupe
13696	Rüdiger Schmidt
13697	Hans Mayer
13698	Charles Platt
13699	Bertrand Russell
13700	Eberhard Bubser
13701	Claire Malignon
13702	Wilhelm Weischedel
13703	Karl Jaspers
13704	Konstantin Rösch
13705	J. Kapistram Bott
13706	Herbert Geisen
13707	Jean Amery
13708	David Wells
13709	Richard Curtis
13710	Rowan Atkinson
13711	Victor Serebriakoff
13712	Michael Walter
13713	Paul Watzlawick
13714	Frederick Bodmer
13715	Hanswilhelm Haefs
13716	Richard Feynman
13717	Edward M. Reingold
13718	Nachum Dershowitz
13719	Duncan Steel
13720	Thomas S. Kuhn
13721	Kurt Simon
13722	Hermann Vetter
13723	Jesse Sheidlower
13724	Friedrich Von Oppeln-Bronikows
13725	Friedrich Griese
13726	Gert Postel
13727	Christoph Neumann
13728	The Fluid Research Group
13729	Ulr
13730	Karl Leopold Von Lichtenfels
13731	Charles Darwin
13732	Rudolf Zorn
13733	Voy Sobon
13734	Robert Rau
13735	David Hilbert
13736	Konfuzius
13737	R Moritz
13738	Michael Koseler
13739	Arkadi Strugatzki
13740	Boris Strugatzki
13741	Aljonna Möckel
13742	Erika Pietraß
13743	Hermann Buchner
13744	Barbara Heidkamp
13745	Hanna Rottensteiner
13746	Hubert Schumann
13747	Charlotte Eckert
13748	Jutta Janke
13749	Klaus S
13750	Caesar Rymarowicz
13751	Irmtraud Zimmermann-Göllheim
13752	Edda Werfel
13753	Rüdiger Nehberg
13754	Mechthild Horn
13755	David Hume
13756	Norman Kemp Smith
13757	Jens Kulenkampff
13758	Gero Von Randow
13759	Carl Friedrich Von Weizsäcker
13760	Günter. Jäckel
13761	Wolf Schneider
13762	Luis Murschetz
13763	Christoph Drösser
13764	Daniel Jonah Goldhagen
13765	Klaus Kochmann
13766	Sunset Publishing Staff
13767	Howard-Yana Shapiro Ph.D.
13768	John Harrisson
13769	Paul Ferrini
13770	Nk Lawn And Garden
13771	Mimi Dietrich
13772	Janet Sobesky
13773	Creative Publishing International
13774	Hearst Corp Hous
13775	Arnold Reinhold
13776	Margaret Levine You
13777	Philip Harnden
13778	Patricia Lanza
13779	Dominic O'Brien
13780	Dominic O'Brian
13781	Craig Lagory
13782	Jacqueline Winspear
13783	Pamela Duncan
13784	Dalai Lama XIV
13785	Marcia Keegan
13786	Michele Cassou
13787	Master Jae Woong Kim
13788	His Holiness The Dalai Lama
13789	Cathy Barash
13790	Robert Baer
13791	Dorothea Hall
13792	Ron Caralissen
13793	Ron Carolissen
13794	Eleanor Burns
13795	Jeanne Argent
13796	Carole Thomerson
13797	Carolyn Bucha
13798	Chris Rankin
13799	Cheryl Smith
13800	Cheri Huber
13801	June Shiver
13802	Gershon Winkler
13803	Lakme Batya Elior
13804	Palmer-Pletsch Associates
13805	Pati Palmer
13806	Ann Price
13807	Robert Harold Schuller
13808	Candace Ord Manroe
13809	Ortho Books
13810	Janette Hall
13811	Carol Henderson
13812	Karin Sha
13813	Victoria Magazine
13814	Jeanine Larmoth
13815	Tricycle Magazine
13816	Walpola Rahula
13817	Esther De Waal
13818	Sarah Duchess Of York
13819	Weight Watchers
13820	Marla Cilley
13821	Linda Cobb
13822	Geshe Michael Roach
13823	William Bridges
13824	Teri Dunn
13825	Joel C. Rosenberg
13826	Dee-Ann LeBlanc
13827	Michael Smith
13828	David Flanagan
13829	Sriram Srinivasan
13830	Richard Petersen
13831	William Stallings
13832	Donald L. Pipkin
13833	Robyn Miller
13834	Kay Kenyon
13835	Cheryl Richardson
13836	Mund Fuller
13837	Patenaud
13838	Rosemarie Lennon
13839	L. Warren Douglas
13840	Eli
13841	Melissa Mathison
13842	William M. Carney
13843	James W. Clarke
13844	Jack Geasland
13845	Anna Louise Golden
13846	Jovial Bob Stine
13847	Mel Brooks
13848	Thomas Meehan
13849	Ronny Gr
13850	Robh Ruppel
13851	Kam Majd
13852	M M Kaye
13853	George O. Barr
13854	Gregory Bean
13855	George Bernau
13856	Dona Vaughn
13857	Janet Scott Batchler
13858	Lee Batchler
13859	Bob
13860	L. Butcher
13861	Ken Englade
13862	Edward Humes
13863	Janet Parker Beck
13864	Jean Thesman
13865	N. Maccullough Weir
13866	Michael Kaplan
13867	Richard Owen
13868	Pyotyr Kurtinski
13869	Elana Lore
13870	Alfred Hitchcock
13871	Eluki Bes Shahar
13872	Roger Cruz
13873	Judith Katzir
13874	Barbara Linner
13875	Carolyn G. Heilbrun
13876	Harry Rowohlt
13877	Maria Benedickt
13878	Neil Grant
13879	Lynn Flewelling
13880	Gary Ruddell
13881	Steve Kowit
13882	R. Ewart Oakeshott
13883	Joseph Gies
13884	Frances Gies
13885	Christopher; Payne
13886	Ronald Dobson
13887	James F. McCloy
13888	Ray
13889	Jr. Miller
13890	Ray Miller
13891	Ann Van Wagner Childs
13892	Allan Cox
13893	Faye D. Resnick
13894	Mike Walker
13895	Pamela Wallace
13896	Elise Title
13897	Diane Pershing
13898	Sally Kemp
13899	Sebastien Japrisot
13900	Alan Sheridan
13901	G. B. (1948- ) Trudeau
13902	F.M. Houston
13903	Kieran Crowley
13904	Alma E. Guinness
13905	Stephen L. Burns
13906	Julian F. Thompson
13907	Phyllis Halldorson
13908	Peggy Webb
13909	Heather
13910	Steve Null
13911	Lyn Stone
13912	Robert Newton Peck
13913	G. H. Stine
13914	Sara Bliss
13915	Sheryl Paul
13916	Marg Stark
13917	Margaret Anne Doody
13918	Sturgeon
13919	J. C. Suares
13920	Jean-Claude Suares
13921	Denham Sutcliffe
13922	Denise Fields
13923	Alan Fields
13924	Georgina Gentry
13925	Susan
13926	Karen Van Der Zee
13927	Margaret Mahy
13928	Jack Dann
13929	Tom Topor
13930	Valerie Alderson
13931	Virginia Farmer
13932	Patricia Harwin
13933	Carole Howey
13934	Deveraux
13935	Jo Goodman
13936	Patti O'Shea
13937	Stephen B. Oates
13938	John William Ward
13939	Kimberly Wagner
13940	Danielle Trent
13941	Sarah Temple
13942	Jan Freed
13943	Hal Lindsey
13944	Rosanne Kohake
13945	Kimberley Comeaux
13946	Lois Greiman
13947	Eloisa James
13948	Paul Levine
13949	Loretta Chase
13950	Kay Arthur
13951	Steven P. Shelov
13952	Robert E. Hannemann
13953	Lisa Altalida
13954	Darlene Marie Wilkinson
13955	Darlene Wilkinson
13956	Lauryn Silverhardt
13957	Jason Fruchter
13958	Zachary Alan Fox
13959	William P. Wood
13960	Joan Overfield
13961	Sybil Leek
13962	Dan Peterson
13963	Jack Weatherford
13964	Lydia Van Andel
13965	Ineke Van Sijl
13966	Cherouke Ronkes Age
13967	Anne Civardi
13968	James Riordan
13969	Sted Mays
13970	Joanna Hines
13971	Yvonne Baudry
13972	R D Blackmore
13973	Prue Theobalds
13974	Nick Yapp
13975	Michel Syrett
13976	Lyn Andrews
13977	Jamila Gavin
13978	Paul Langfield
13979	Angela Wilkes
13980	Professor Nicholas Abercrombie
13981	Bryan
13982	Jimmy Mulville
13983	Harry Thompson
13984	Colin Swash
13985	Asne Seierstad
13986	Graeme Garden
13987	Ken Livingstone
13988	Peter Ustinov
13989	John Woodforde
13990	Illustrated By Trevor Aldous
13991	V. Thomas
13992	Nigel Foster
13993	Charles Hemming
13994	Beverley Piper
13995	Pamela Zoline
13996	C.E. Crimmins
13997	Malcolm Rose
13998	Alfred W. Munzert
13999	P. Craig Russell
14000	John McCrae
14001	Eric Powe
14002	Kieron Dwyer
14003	St
14004	Robert Ruark
14005	Phil Jackson
14006	LINDA LAEL MILLER
14007	Brendan O'Carroll
14008	Bash Dibra
14009	Mary Ann Crenshaw
14010	Kathleen De Marco
14011	Sharon Mitchell
14012	Martha Moody
14013	Tony Chiu
14014	David August
14015	Mary J. Fulton
14016	Gyo Fujikawa
14017	Robert Ferrigno
14018	Don J. Snyder
14019	Andrew H. Malcolm
14020	C. E. Poverman
14021	C. E. Pouerman
14022	Katherine Tarbox
14023	David B. Feinberg
14024	Vissell
14025	Gary Lundberg
14026	Joy Lundberg
14027	Cormac Mccarthy
14028	Janet Farrington Graham
14029	Sarah Willis
14030	Michael Macdonald
14031	Judal
14032	Ryo Mizuno
